item_id,date,sell_price,day_of_week,month,year,demand_lag_1,demand_lag_7,rolling_mean_7,rolling_mean_28
HOUSEHOLD_1_499,2016-05-22,3.88,6,5,2016,3.0,0.0,0.5714285714285714,0.4642857142857143
HOBBIES_1_392,2016-05-22,12.98,6,5,2016,2.0,3.0,1.0,1.25
HOBBIES_1_393,2016-05-22,28.96,6,5,2016,0.0,0.0,0.42857142857142855,0.21428571428571427
HOUSEHOLD_1_407,2016-05-22,5.24,6,5,2016,1.0,3.0,1.4285714285714286,1.1428571428571428
HOUSEHOLD_1_516,2016-05-22,1.94,6,5,2016,8.0,3.0,2.7142857142857144,1.8928571428571428
HOBBIES_2_021,2016-05-22,0.97,6,5,2016,0.0,0.0,0.0,0.0
HOUSEHOLD_1_156,2016-05-22,2.73,6,5,2016,0.0,0.0,0.5714285714285714,2.107142857142857
HOUSEHOLD_1_116,2016-05-22,2.97,6,5,2016,0.0,1.0,0.2857142857142857,0.32142857142857145
HOUSEHOLD_1_155,2016-05-22,3.47,6,5,2016,0.0,0.0,0.5714285714285714,0.6071428571428571
HOBBIES_1_394,2016-05-22,7.88,6,5,2016,1.0,2.0,2.0,2.25
HOUSEHOLD_1_158,2016-05-22,3.97,6,5,2016,0.0,0.0,0.5714285714285714,0.75
HOBBIES_2_020,2016-05-22,3.88,6,5,2016,0.0,0.0,0.14285714285714285,0.14285714285714285
HOUSEHOLD_1_406,2016-05-22,4.97,6,5,2016,0.0,3.0,0.5714285714285714,0.6428571428571429
HOUSEHOLD_1_518,2016-05-22,6.97,6,5,2016,0.0,3.0,0.8571428571428571,0.9285714285714286
HOUSEHOLD_1_162,2016-05-22,5.97,6,5,2016,0.0,0.0,0.42857142857142855,1.0
HOBBIES_2_025,2016-05-22,0.5,6,5,2016,0.0,1.0,0.14285714285714285,0.25
HOUSEHOLD_1_519,2016-05-22,4.88,6,5,2016,0.0,4.0,2.0,1.1428571428571428
HOUSEHOLD_1_420,2016-05-22,6.42,6,5,2016,0.0,0.0,0.2857142857142857,0.4642857142857143
HOUSEHOLD_1_161,2016-05-22,11.93,6,5,2016,0.0,2.0,0.8571428571428571,0.6071428571428571
HOBBIES_1_387,2016-05-22,1.08,6,5,2016,10.0,9.0,6.285714285714286,9.5
HOUSEHOLD_1_498,2016-05-22,3.28,6,5,2016,2.0,3.0,2.4285714285714284,2.107142857142857
HOUSEHOLD_1_160,2016-05-22,9.97,6,5,2016,3.0,1.0,2.2857142857142856,2.357142857142857
HOBBIES_1_388,2016-05-22,2.88,6,5,2016,2.0,4.0,1.5714285714285714,1.2142857142857142
HOBBIES_2_024,2016-05-22,4.77,6,5,2016,0.0,1.0,0.5714285714285714,0.6071428571428571
HOBBIES_1_389,2016-05-22,11.97,6,5,2016,1.0,0.0,0.42857142857142855,0.25
HOUSEHOLD_1_159,2016-05-22,7.93,6,5,2016,0.0,0.0,0.0,0.07142857142857142
HOUSEHOLD_1_114,2016-05-22,0.97,6,5,2016,3.0,4.0,1.8571428571428572,1.9642857142857142
HOBBIES_2_023,2016-05-22,0.97,6,5,2016,0.0,0.0,0.2857142857142857,0.17857142857142858
HOBBIES_1_390,2016-05-22,11.73,6,5,2016,0.0,1.0,0.2857142857142857,0.17857142857142858
HOUSEHOLD_1_419,2016-05-22,8.94,6,5,2016,1.0,0.0,0.42857142857142855,0.75
HOUSEHOLD_1_405,2016-05-22,2.98,6,5,2016,1.0,1.0,0.42857142857142855,0.35714285714285715
HOBBIES_1_395,2016-05-22,7.48,6,5,2016,0.0,0.0,0.0,0.21428571428571427
HOUSEHOLD_1_117,2016-05-22,7.97,6,5,2016,0.0,2.0,0.7142857142857143,0.5
HOBBIES_1_401,2016-05-22,1.97,6,5,2016,0.0,1.0,0.5714285714285714,0.39285714285714285
HOUSEHOLD_1_150,2016-05-22,12.48,6,5,2016,0.0,1.0,0.2857142857142857,0.21428571428571427
HOBBIES_2_016,2016-05-22,4.97,6,5,2016,0.0,0.0,0.14285714285714285,0.10714285714285714
HOUSEHOLD_1_149,2016-05-22,0.97,6,5,2016,2.0,2.0,1.0,1.6785714285714286
HOBBIES_1_402,2016-05-22,9.94,6,5,2016,0.0,1.0,0.14285714285714285,0.21428571428571427
HOUSEHOLD_1_417,2016-05-22,5.48,6,5,2016,0.0,0.0,0.5714285714285714,0.2857142857142857
HOBBIES_1_403,2016-05-22,13.23,6,5,2016,0.0,0.0,0.5714285714285714,0.6428571428571429
HOUSEHOLD_1_513,2016-05-22,9.97,6,5,2016,2.0,2.0,0.8571428571428571,1.1071428571428572
HOUSEHOLD_1_148,2016-05-22,5.92,6,5,2016,1.0,1.0,0.5714285714285714,0.25
HOUSEHOLD_1_501,2016-05-22,3.96,6,5,2016,1.0,0.0,0.42857142857142855,0.4642857142857143
HOBBIES_2_015,2016-05-22,2.47,6,5,2016,1.0,0.0,0.14285714285714285,0.17857142857142858
HOBBIES_1_404,2016-05-22,0.48,6,5,2016,4.0,6.0,5.0,6.071428571428571
HOUSEHOLD_1_147,2016-05-22,0.96,6,5,2016,1.0,5.0,2.7142857142857144,2.607142857142857
HOUSEHOLD_1_120,2016-05-22,4.47,6,5,2016,0.0,0.0,0.14285714285714285,0.35714285714285715
HOBBIES_1_405,2016-05-22,12.68,6,5,2016,0.0,0.0,0.0,0.14285714285714285
HOUSEHOLD_1_119,2016-05-22,3.74,6,5,2016,3.0,1.0,1.8571428571428572,1.9285714285714286
HOUSEHOLD_1_154,2016-05-22,2.96,6,5,2016,1.0,1.0,0.5714285714285714,0.7857142857142857
HOUSEHOLD_1_409,2016-05-22,2.94,6,5,2016,9.0,5.0,6.142857142857143,6.642857142857143
HOBBIES_2_017,2016-05-22,0.5,6,5,2016,1.0,0.0,0.2857142857142857,0.35714285714285715
HOBBIES_1_396,2016-05-22,1.88,6,5,2016,0.0,0.0,0.0,0.0
HOUSEHOLD_1_153,2016-05-22,1.97,6,5,2016,3.0,2.0,1.2857142857142858,2.0714285714285716
HOUSEHOLD_1_500,2016-05-22,4.44,6,5,2016,0.0,3.0,0.7142857142857143,0.4642857142857143
HOBBIES_1_397,2016-05-22,3.98,6,5,2016,2.0,2.0,1.7142857142857142,1.5714285714285714
HOUSEHOLD_1_418,2016-05-22,0.97,6,5,2016,17.0,16.0,9.857142857142858,13.285714285714286
HOBBIES_2_019,2016-05-22,3.37,6,5,2016,0.0,0.0,0.2857142857142857,0.14285714285714285
HOBBIES_1_398,2016-05-22,0.57,6,5,2016,3.0,12.0,3.142857142857143,2.0
HOUSEHOLD_1_515,2016-05-22,2.47,6,5,2016,2.0,3.0,1.8571428571428572,1.4285714285714286
HOUSEHOLD_1_408,2016-05-22,5.48,6,5,2016,4.0,3.0,2.4285714285714284,2.0357142857142856
HOUSEHOLD_1_152,2016-05-22,9.98,6,5,2016,0.0,0.0,0.0,0.5
HOBBIES_2_018,2016-05-22,3.37,6,5,2016,0.0,0.0,0.2857142857142857,0.39285714285714285
HOBBIES_1_399,2016-05-22,1.97,6,5,2016,2.0,0.0,0.42857142857142855,0.5357142857142857
HOUSEHOLD_1_151,2016-05-22,0.88,6,5,2016,10.0,6.0,5.857142857142857,6.535714285714286
HOUSEHOLD_1_118,2016-05-22,0.97,6,5,2016,12.0,17.0,9.714285714285714,8.25
HOBBIES_1_400,2016-05-22,1.14,6,5,2016,0.0,1.0,0.14285714285714285,0.42857142857142855
HOUSEHOLD_1_514,2016-05-22,3.97,6,5,2016,5.0,12.0,6.285714285714286,7.5
HOUSEHOLD_1_094,2016-05-22,3.48,6,5,2016,5.0,2.0,1.7142857142857142,1.3928571428571428
HOUSEHOLD_1_534,2016-05-22,9.97,6,5,2016,1.0,0.0,0.42857142857142855,0.8214285714285714
HOBBIES_1_345,2016-05-22,7.88,6,5,2016,1.0,2.0,0.7142857142857143,0.6785714285714286
HOUSEHOLD_1_479,2016-05-22,7.56,6,5,2016,0.0,0.0,0.2857142857142857,0.4642857142857143
HOBBIES_1_286,2016-05-22,0.7,6,5,2016,0.0,6.0,6.428571428571429,4.571428571428571
HOBBIES_2_079,2016-05-22,2.47,6,5,2016,0.0,0.0,0.0,0.03571428571428571
HOUSEHOLD_1_232,2016-05-22,4.23,6,5,2016,1.0,1.0,0.8571428571428571,0.8571428571428571
HOUSEHOLD_1_070,2016-05-22,3.93,6,5,2016,2.0,0.0,0.7142857142857143,0.6785714285714286
HOBBIES_1_287,2016-05-22,5.76,6,5,2016,3.0,0.0,0.7142857142857143,0.5714285714285714
HOUSEHOLD_1_233,2016-05-22,11.52,6,5,2016,1.0,0.0,0.14285714285714285,0.39285714285714285
HOBBIES_1_288,2016-05-22,0.57,6,5,2016,0.0,13.0,2.2857142857142856,1.1785714285714286
HOUSEHOLD_1_071,2016-05-22,2.36,6,5,2016,4.0,4.0,3.7142857142857144,2.7857142857142856
HOBBIES_1_289,2016-05-22,4.97,6,5,2016,0.0,0.0,0.0,0.10714285714285714
HOUSEHOLD_1_480,2016-05-22,2.73,6,5,2016,0.0,0.0,0.5714285714285714,0.25
HOUSEHOLD_1_231,2016-05-22,2.97,6,5,2016,2.0,1.0,0.7142857142857143,0.8214285714285714
HOUSEHOLD_2_009,2016-05-22,5.73,6,5,2016,2.0,1.0,1.0,0.6071428571428571
HOUSEHOLD_1_433,2016-05-22,8.97,6,5,2016,0.0,2.0,0.7142857142857143,0.5357142857142857
HOUSEHOLD_1_377,2016-05-22,8.96,6,5,2016,0.0,0.0,0.0,0.42857142857142855
HOUSEHOLD_1_505,2016-05-22,2.47,6,5,2016,2.0,1.0,2.0,1.8571428571428572
HOUSEHOLD_1_069,2016-05-22,1.97,6,5,2016,0.0,0.0,0.7142857142857143,0.5357142857142857
HOUSEHOLD_1_234,2016-05-22,0.97,6,5,2016,9.0,3.0,3.4285714285714284,2.892857142857143
HOUSEHOLD_1_434,2016-05-22,3.97,6,5,2016,7.0,2.0,3.4285714285714284,2.5714285714285716
HOUSEHOLD_1_237,2016-05-22,5.88,6,5,2016,0.0,0.0,0.0,0.17857142857142858
HOBBIES_2_082,2016-05-22,0.88,6,5,2016,0.0,0.0,0.0,0.14285714285714285
HOBBIES_1_281,2016-05-22,4.24,6,5,2016,3.0,0.0,0.7142857142857143,0.7857142857142857
HOBBIES_1_282,2016-05-22,3.98,6,5,2016,3.0,1.0,1.2857142857142858,1.25
HOUSEHOLD_2_011,2016-05-22,5.62,6,5,2016,2.0,2.0,0.7142857142857143,0.9642857142857143
HOUSEHOLD_1_376,2016-05-22,5.44,6,5,2016,2.0,2.0,2.142857142857143,1.8571428571428572
HOBBIES_2_081,2016-05-22,1.97,6,5,2016,0.0,0.0,0.5714285714285714,0.32142857142857145
HOUSEHOLD_1_236,2016-05-22,2.47,6,5,2016,3.0,0.0,1.7142857142857142,1.8214285714285714
HOBBIES_1_283,2016-05-22,10.98,6,5,2016,0.0,1.0,0.5714285714285714,0.5
HOUSEHOLD_1_068,2016-05-22,6.97,6,5,2016,0.0,7.0,3.0,2.107142857142857
HOUSEHOLD_1_235,2016-05-22,3.88,6,5,2016,2.0,5.0,2.0,1.2857142857142858
HOBBIES_1_284,2016-05-22,4.88,6,5,2016,2.0,1.0,0.8571428571428571,0.2857142857142857
HOBBIES_2_080,2016-05-22,3.97,6,5,2016,0.0,0.0,0.14285714285714285,0.21428571428571427
HOBBIES_1_285,2016-05-22,10.88,6,5,2016,0.0,0.0,0.0,0.03571428571428571
HOBBIES_2_078,2016-05-22,5.97,6,5,2016,0.0,0.0,0.14285714285714285,0.10714285714285714
HOBBIES_1_290,2016-05-22,5.77,6,5,2016,0.0,0.0,0.14285714285714285,0.14285714285714285
HOUSEHOLD_1_378,2016-05-22,21.78,6,5,2016,0.0,1.0,0.14285714285714285,0.07142857142857142
HOBBIES_2_077,2016-05-22,9.97,6,5,2016,0.0,0.0,0.0,0.0
HOUSEHOLD_1_226,2016-05-22,2.88,6,5,2016,2.0,4.0,2.0,2.0714285714285716
HOUSEHOLD_1_481,2016-05-22,4.94,6,5,2016,3.0,5.0,1.8571428571428572,1.6428571428571428
HOBBIES_2_074,2016-05-22,3.97,6,5,2016,0.0,0.0,0.0,0.07142857142857142
HOBBIES_1_298,2016-05-22,3.94,6,5,2016,3.0,0.0,1.5714285714285714,1.4642857142857142
HOUSEHOLD_1_225,2016-05-22,1.88,6,5,2016,3.0,6.0,2.857142857142857,2.6785714285714284
HOUSEHOLD_1_074,2016-05-22,4.94,6,5,2016,0.0,0.0,0.2857142857142857,0.4642857142857143
HOBBIES_1_299,2016-05-22,1.27,6,5,2016,1.0,0.0,0.42857142857142855,0.5357142857142857
HOBBIES_2_073,2016-05-22,0.5,6,5,2016,0.0,0.0,0.0,0.32142857142857145
HOBBIES_1_300,2016-05-22,9.83,6,5,2016,4.0,2.0,1.2857142857142858,0.9642857142857143
HOUSEHOLD_1_380,2016-05-22,4.57,6,5,2016,0.0,0.0,0.14285714285714285,0.32142857142857145
HOUSEHOLD_1_224,2016-05-22,7.97,6,5,2016,0.0,3.0,0.7142857142857143,0.5
HOBBIES_1_301,2016-05-22,6.24,6,5,2016,2.0,0.0,1.2857142857142858,1.25
HOBBIES_2_072,2016-05-22,7.97,6,5,2016,1.0,0.0,0.14285714285714285,0.10714285714285714
HOUSEHOLD_2_006,2016-05-22,3.44,6,5,2016,0.0,0.0,0.0,0.0
HOUSEHOLD_1_075,2016-05-22,2.73,6,5,2016,1.0,0.0,0.42857142857142855,0.6071428571428571
HOUSEHOLD_1_073,2016-05-22,8.88,6,5,2016,0.0,0.0,0.2857142857142857,0.35714285714285715
HOBBIES_1_280,2016-05-22,10.98,6,5,2016,1.0,1.0,0.5714285714285714,0.4642857142857143
HOUSEHOLD_2_007,2016-05-22,2.58,6,5,2016,2.0,0.0,0.42857142857142855,0.6071428571428571
HOBBIES_1_297,2016-05-22,14.72,6,5,2016,3.0,3.0,1.7142857142857142,1.8214285714285714
HOBBIES_1_292,2016-05-22,6.58,6,5,2016,1.0,0.0,0.2857142857142857,0.32142857142857145
HOUSEHOLD_1_230,2016-05-22,3.28,6,5,2016,0.0,0.0,0.0,0.21428571428571427
HOBBIES_1_293,2016-05-22,3.68,6,5,2016,0.0,0.0,0.5714285714285714,0.4642857142857143
HOUSEHOLD_1_229,2016-05-22,2.96,6,5,2016,0.0,0.0,0.7142857142857143,0.42857142857142855
HOUSEHOLD_2_008,2016-05-22,2.46,6,5,2016,1.0,0.0,0.14285714285714285,0.03571428571428571
HOBBIES_2_076,2016-05-22,2.88,6,5,2016,0.0,0.0,0.0,0.17857142857142858
HOUSEHOLD_1_072,2016-05-22,7.98,6,5,2016,1.0,3.0,1.1428571428571428,1.7857142857142858
FOODS_1_002,2016-05-22,9.48,6,5,2016,1.0,0.0,0.7142857142857143,0.6428571428571429
HOUSEHOLD_1_228,2016-05-22,9.47,6,5,2016,0.0,0.0,0.7142857142857143,0.5357142857142857
HOBBIES_1_294,2016-05-22,3.88,6,5,2016,0.0,0.0,0.14285714285714285,0.10714285714285714
HOUSEHOLD_1_432,2016-05-22,3.88,6,5,2016,0.0,0.0,0.0,0.21428571428571427
HOBBIES_1_295,2016-05-22,0.48,6,5,2016,11.0,12.0,6.714285714285714,8.0
HOUSEHOLD_1_227,2016-05-22,2.73,6,5,2016,3.0,1.0,2.0,1.3928571428571428
HOBBIES_2_075,2016-05-22,2.88,6,5,2016,0.0,1.0,0.2857142857142857,0.7857142857142857
HOBBIES_1_296,2016-05-22,7.38,6,5,2016,2.0,0.0,0.7142857142857143,0.75
HOUSEHOLD_1_379,2016-05-22,0.97,6,5,2016,0.0,1.0,0.7142857142857143,0.8571428571428571
HOBBIES_2_083,2016-05-22,2.88,6,5,2016,0.0,0.0,0.2857142857142857,0.14285714285714285
HOUSEHOLD_1_238,2016-05-22,2.48,6,5,2016,2.0,1.0,0.8571428571428571,0.8928571428571429
HOBBIES_1_279,2016-05-22,3.78,6,5,2016,1.0,1.0,0.2857142857142857,1.1071428571428572
HOBBIES_2_092,2016-05-22,4.97,6,5,2016,0.0,0.0,0.14285714285714285,0.21428571428571427
HOUSEHOLD_1_436,2016-05-22,9.97,6,5,2016,0.0,0.0,0.5714285714285714,0.25
HOBBIES_1_264,2016-05-22,4.47,6,5,2016,1.0,1.0,0.7142857142857143,0.35714285714285715
HOUSEHOLD_1_250,2016-05-22,2.68,6,5,2016,0.0,1.0,0.42857142857142855,0.2857142857142857
HOBBIES_1_265,2016-05-22,3.97,6,5,2016,0.0,1.0,0.14285714285714285,0.21428571428571427
HOBBIES_2_091,2016-05-22,0.97,6,5,2016,0.0,0.0,0.14285714285714285,0.42857142857142855
HOBBIES_1_266,2016-05-22,4.86,6,5,2016,0.0,0.0,0.2857142857142857,0.75
HOUSEHOLD_2_015,2016-05-22,4.44,6,5,2016,1.0,1.0,0.7142857142857143,0.7857142857142857
HOUSEHOLD_1_373,2016-05-22,3.42,6,5,2016,3.0,5.0,1.4285714285714286,2.3214285714285716
HOUSEHOLD_1_249,2016-05-22,7.97,6,5,2016,0.0,2.0,0.5714285714285714,1.0
HOBBIES_2_090,2016-05-22,1.57,6,5,2016,0.0,0.0,0.0,0.0
HOUSEHOLD_1_062,2016-05-22,4.98,6,5,2016,1.0,3.0,1.8571428571428572,1.4642857142857142
HOBBIES_1_267,2016-05-22,2.88,6,5,2016,0.0,0.0,0.2857142857142857,0.17857142857142858
HOUSEHOLD_1_248,2016-05-22,8.97,6,5,2016,1.0,1.0,0.42857142857142855,0.6071428571428571
HOBBIES_1_268,2016-05-22,0.48,6,5,2016,1.0,2.0,3.4285714285714284,8.357142857142858
HOUSEHOLD_1_476,2016-05-22,4.84,6,5,2016,0.0,1.0,0.42857142857142855,0.42857142857142855
HOBBIES_2_089,2016-05-22,2.97,6,5,2016,0.0,1.0,0.42857142857142855,0.5357142857142857
HOBBIES_1_263,2016-05-22,4.97,6,5,2016,1.0,0.0,0.14285714285714285,0.5357142857142857
HOUSEHOLD_1_061,2016-05-22,1.88,6,5,2016,1.0,2.0,0.7142857142857143,0.8928571428571429
HOBBIES_2_094,2016-05-22,1.97,6,5,2016,0.0,0.0,0.14285714285714285,0.25
HOBBIES_1_259,2016-05-22,0.97,6,5,2016,1.0,1.0,0.2857142857142857,0.25
HOUSEHOLD_1_254,2016-05-22,0.97,6,5,2016,18.0,9.0,8.857142857142858,7.357142857142857
HOBBIES_1_260,2016-05-22,12.44,6,5,2016,0.0,1.0,0.5714285714285714,0.17857142857142858
HOUSEHOLD_1_059,2016-05-22,3.12,6,5,2016,1.0,3.0,2.2857142857142856,1.8928571428571428
HOBBIES_2_093,2016-05-22,1.97,6,5,2016,3.0,0.0,0.42857142857142855,0.32142857142857145
HOBBIES_1_261,2016-05-22,0.48,6,5,2016,47.0,31.0,11.714285714285714,6.821428571428571
HOUSEHOLD_2_017,2016-05-22,3.72,6,5,2016,0.0,0.0,0.2857142857142857,0.35714285714285715
HOUSEHOLD_1_372,2016-05-22,1.97,6,5,2016,0.0,4.0,0.7142857142857143,1.25
HOUSEHOLD_1_253,2016-05-22,3.47,6,5,2016,0.0,0.0,0.2857142857142857,0.07142857142857142
HOUSEHOLD_1_060,2016-05-22,29.97,6,5,2016,0.0,0.0,0.0,0.10714285714285714
HOBBIES_1_262,2016-05-22,8.98,6,5,2016,2.0,0.0,0.7142857142857143,0.75
HOUSEHOLD_1_475,2016-05-22,2.67,6,5,2016,2.0,0.0,0.5714285714285714,0.5
HOUSEHOLD_2_016,2016-05-22,1.62,6,5,2016,4.0,4.0,1.1428571428571428,0.8571428571428571
HOUSEHOLD_1_252,2016-05-22,9.47,6,5,2016,1.0,2.0,0.7142857142857143,0.6428571428571429
HOUSEHOLD_1_251,2016-05-22,1.98,6,5,2016,1.0,0.0,1.1428571428571428,0.9642857142857143
HOUSEHOLD_1_223,2016-05-22,9.47,6,5,2016,0.0,1.0,0.42857142857142855,0.9642857142857143
HOUSEHOLD_1_247,2016-05-22,0.97,6,5,2016,2.0,5.0,2.5714285714285716,1.75
HOUSEHOLD_1_063,2016-05-22,9.97,6,5,2016,0.0,3.0,1.7142857142857142,1.7142857142857142
HOBBIES_2_085,2016-05-22,0.97,6,5,2016,0.0,1.0,0.14285714285714285,0.5
HOUSEHOLD_1_242,2016-05-22,4.88,6,5,2016,1.0,0.0,0.2857142857142857,0.2857142857142857
HOBBIES_1_275,2016-05-22,12.88,6,5,2016,2.0,3.0,1.1428571428571428,1.0
HOUSEHOLD_1_066,2016-05-22,2.96,6,5,2016,8.0,6.0,6.571428571428571,6.75
HOBBIES_1_276,2016-05-22,7.98,6,5,2016,1.0,2.0,0.8571428571428571,0.6428571428571429
HOUSEHOLD_1_435,2016-05-22,7.93,6,5,2016,0.0,0.0,0.2857142857142857,0.25
HOBBIES_2_084,2016-05-22,5.97,6,5,2016,0.0,0.0,0.0,0.14285714285714285
HOUSEHOLD_1_375,2016-05-22,7.97,6,5,2016,0.0,0.0,0.0,0.17857142857142858
HOBBIES_1_277,2016-05-22,1.77,6,5,2016,0.0,0.0,1.1428571428571428,0.8571428571428571
HOUSEHOLD_1_241,2016-05-22,7.94,6,5,2016,1.0,0.0,0.2857142857142857,0.9285714285714286
HOBBIES_1_278,2016-05-22,0.57,6,5,2016,2.0,0.0,1.0,4.285714285714286
HOUSEHOLD_2_012,2016-05-22,4.78,6,5,2016,0.0,0.0,0.0,0.39285714285714285
HOUSEHOLD_1_239,2016-05-22,3.97,6,5,2016,0.0,2.0,0.2857142857142857,0.7142857142857143
HOUSEHOLD_1_478,2016-05-22,2.67,6,5,2016,0.0,0.0,1.4285714285714286,1.3571428571428572
HOUSEHOLD_1_067,2016-05-22,3.97,6,5,2016,1.0,3.0,1.4285714285714286,1.8928571428571428
HOUSEHOLD_2_013,2016-05-22,5.94,6,5,2016,0.0,1.0,0.14285714285714285,0.39285714285714285
HOBBIES_1_269,2016-05-22,11.73,6,5,2016,0.0,0.0,0.2857142857142857,0.10714285714285714
HOBBIES_2_086,2016-05-22,0.97,6,5,2016,0.0,0.0,0.2857142857142857,0.14285714285714285
HOBBIES_1_274,2016-05-22,9.88,6,5,2016,0.0,1.0,0.42857142857142855,0.2857142857142857
HOBBIES_2_088,2016-05-22,2.77,6,5,2016,0.0,0.0,0.14285714285714285,0.07142857142857142
HOBBIES_1_270,2016-05-22,4.88,6,5,2016,0.0,0.0,0.2857142857142857,0.4642857142857143
HOUSEHOLD_1_246,2016-05-22,3.98,6,5,2016,2.0,3.0,1.8571428571428572,2.642857142857143
HOUSEHOLD_2_014,2016-05-22,5.97,6,5,2016,1.0,0.0,0.42857142857142855,0.17857142857142858
HOUSEHOLD_1_064,2016-05-22,5.78,6,5,2016,0.0,3.0,0.5714285714285714,0.5
HOUSEHOLD_1_477,2016-05-22,13.48,6,5,2016,0.0,1.0,0.42857142857142855,0.17857142857142858
HOUSEHOLD_1_374,2016-05-22,3.97,6,5,2016,0.0,0.0,0.8571428571428571,0.7857142857142857
HOBBIES_1_271,2016-05-22,5.77,6,5,2016,0.0,0.0,0.0,0.07142857142857142
HOUSEHOLD_1_245,2016-05-22,2.67,6,5,2016,1.0,0.0,0.2857142857142857,0.9642857142857143
HOBBIES_1_272,2016-05-22,8.44,6,5,2016,0.0,0.0,0.0,0.17857142857142858
HOBBIES_2_087,2016-05-22,0.97,6,5,2016,0.0,0.0,0.14285714285714285,0.25
HOUSEHOLD_1_065,2016-05-22,0.98,6,5,2016,0.0,2.0,0.7142857142857143,1.1428571428571428
HOBBIES_1_273,2016-05-22,12.68,6,5,2016,1.0,0.0,0.14285714285714285,0.25
HOUSEHOLD_1_244,2016-05-22,2.96,6,5,2016,2.0,2.0,0.7142857142857143,1.2142857142857142
FOODS_1_001,2016-05-22,2.24,6,5,2016,0.0,1.0,0.2857142857142857,0.8214285714285714
HOUSEHOLD_1_243,2016-05-22,1.97,6,5,2016,2.0,5.0,2.0,2.7857142857142856
HOBBIES_2_071,2016-05-22,0.97,6,5,2016,0.0,0.0,0.42857142857142855,0.21428571428571427
HOBBIES_1_302,2016-05-22,2.88,6,5,2016,0.0,0.0,0.0,0.0
HOUSEHOLD_1_222,2016-05-22,9.97,6,5,2016,5.0,5.0,4.428571428571429,4.5
HOBBIES_1_330,2016-05-22,7.88,6,5,2016,0.0,1.0,0.42857142857142855,0.6071428571428571
HOUSEHOLD_1_203,2016-05-22,4.94,6,5,2016,0.0,0.0,0.0,0.21428571428571427
HOUSEHOLD_1_088,2016-05-22,5.97,6,5,2016,0.0,1.0,0.8571428571428571,1.1428571428571428
HOUSEHOLD_1_487,2016-05-22,1.84,6,5,2016,1.0,1.0,1.1428571428571428,1.6428571428571428
HOBBIES_1_331,2016-05-22,0.94,6,5,2016,0.0,1.0,0.2857142857142857,0.25
HOBBIES_2_056,2016-05-22,1.94,6,5,2016,1.0,1.0,0.5714285714285714,0.32142857142857145
HOBBIES_1_332,2016-05-22,7.88,6,5,2016,0.0,2.0,0.7142857142857143,0.6071428571428571
HOUSEHOLD_1_389,2016-05-22,0.98,6,5,2016,0.0,6.0,3.7142857142857144,3.1785714285714284
HOUSEHOLD_1_538,2016-05-22,3.48,6,5,2016,5.0,1.0,1.5714285714285714,1.3214285714285714
HOUSEHOLD_1_202,2016-05-22,1.98,6,5,2016,2.0,3.0,2.7142857142857144,2.142857142857143
HOUSEHOLD_1_089,2016-05-22,5.22,6,5,2016,0.0,0.0,0.2857142857142857,0.5357142857142857
HOBBIES_2_055,2016-05-22,2.5,6,5,2016,0.0,1.0,0.14285714285714285,0.25
HOUSEHOLD_1_427,2016-05-22,5.96,6,5,2016,0.0,0.0,0.0,0.0
HOBBIES_1_333,2016-05-22,4.97,6,5,2016,0.0,1.0,0.5714285714285714,0.21428571428571427
HOUSEHOLD_1_390,2016-05-22,1.88,6,5,2016,1.0,1.0,1.0,0.9285714285714286
HOUSEHOLD_1_204,2016-05-22,1.88,6,5,2016,4.0,9.0,3.857142857142857,3.7857142857142856
HOBBIES_2_054,2016-05-22,3.97,6,5,2016,0.0,0.0,0.2857142857142857,0.21428571428571427
HOUSEHOLD_1_539,2016-05-22,3.97,6,5,2016,1.0,2.0,2.2857142857142856,3.2857142857142856
HOBBIES_2_057,2016-05-22,1.97,6,5,2016,0.0,0.0,0.0,0.0
HOUSEHOLD_1_387,2016-05-22,2.88,6,5,2016,1.0,3.0,1.8571428571428572,2.2142857142857144
HOBBIES_1_325,2016-05-22,6.44,6,5,2016,0.0,1.0,0.14285714285714285,0.10714285714285714
HOUSEHOLD_1_085,2016-05-22,16.67,6,5,2016,0.0,0.0,0.0,0.07142857142857142
HOUSEHOLD_1_207,2016-05-22,7.97,6,5,2016,1.0,0.0,0.2857142857142857,0.17857142857142858
HOBBIES_1_326,2016-05-22,1.97,6,5,2016,0.0,3.0,1.2857142857142858,0.7857142857142857
HOUSEHOLD_1_540,2016-05-22,1.88,6,5,2016,2.0,4.0,2.0,2.5
HOBBIES_2_059,2016-05-22,0.23,6,5,2016,0.0,0.0,0.42857142857142855,1.0
HOUSEHOLD_1_086,2016-05-22,5.27,6,5,2016,3.0,2.0,1.8571428571428572,1.25
HOUSEHOLD_1_388,2016-05-22,3.47,6,5,2016,1.0,0.0,0.14285714285714285,0.03571428571428571
HOBBIES_1_327,2016-05-22,7.88,6,5,2016,2.0,0.0,1.0,0.6785714285714286
HOUSEHOLD_1_206,2016-05-22,4.92,6,5,2016,1.0,0.0,0.14285714285714285,0.21428571428571427
HOBBIES_2_058,2016-05-22,0.5,6,5,2016,0.0,0.0,0.14285714285714285,0.14285714285714285
HOBBIES_1_328,2016-05-22,6.72,6,5,2016,0.0,0.0,0.5714285714285714,0.6428571428571429
HOUSEHOLD_1_205,2016-05-22,5.94,6,5,2016,2.0,2.0,1.2857142857142858,0.8571428571428571
